index,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,beans,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,first_taste,second_taste,third_taste,fourth_taste
774,105,Felchlin,Switzerland,2006,Dominican republic,Elvesia P.,74.0,3.0,5,1,1,1,1,0,1,0,creamy,roasty,cocoa,
775,105,Felchlin,Switzerland,2006,Blend,Supremo- SF,62.0,2.0,5,1,1,1,1,0,1,0,malitol,cocoa,,
776,494,Felchlin,Switzerland,2010,Grenada,Grenada,58.0,3.5,5,1,1,1,1,0,1,0,spicey,marshmallow,,
777,1283,Finca,United States of America,2014,Dominican republic,Dominican Republic,70.0,3.25,3,1,1,0,0,0,1,0,sandy,sweet,mild fruit,
778,1283,Finca,United States of America,2014,Dominican republic,Dominican Republic,80.0,3.0,3,1,1,0,0,0,1,0,molasses,licorice,bitter,
779,1287,Finca,United States of America,2014,Dominican republic,Dominican Republic,85.0,2.5,3,1,1,0,0,0,1,0,intense,molasses,bitter,
780,1283,Finca,United States of America,2014,Puerto rico,Puerto Rico,65.0,2.25,3,1,1,0,0,0,1,0,intense,molasses,sweet,
781,2486,Finnia,Canada,2020,Blend,"Ucayali (Peru), Papua New G., Tabasco (Mexico)",70.0,3.25,3,1,1,0,0,0,1,0,fruit,cocoa,fatty,
782,2478,Finnia,Canada,2020,Mexico,Mexico,70.0,3.0,3,1,1,0,0,0,1,0,banana,bland,sour,off
783,2474,Finnia,Canada,2020,Honduras,Honduras,70.0,2.75,3,1,1,0,0,0,1,0,off,hammy,roasty,
784,2482,Finnia,Canada,2020,Colombia,"Chigorodo, batch 001",70.0,2.75,3,1,1,0,0,0,1,0,nutty,melon,vinegar,
785,2398,Firetree,United Kingdom,2019,Vanuatu,Malekula Island,72.0,3.75,4,1,1,0,1,0,1,0,cherry,cocoa,creamy,
786,2394,Firetree,United Kingdom,2019,Papua new guinea,Karkar Island,72.0,3.5,4,1,1,0,1,0,1,0,caramel,acidic,creamy,
787,2398,Firetree,United Kingdom,2019,Solomon islands,Guadalcanal,69.0,3.5,4,1,1,0,1,0,1,0,plums,cocoa,,
788,2398,Firetree,United Kingdom,2019,Philippines,Mindanao Island,73.0,3.25,4,1,1,0,1,0,1,0,creamy,honey,mild hammy,
789,2150,Five (5)Mile,United States of America,2018,Dominican republic,"Oko Caribe, San Fran. De Mac.,batch A",75.0,3.5,2,1,0,0,0,0,1,0,roasty,simple,,
790,2154,Five (5)Mile,United States of America,2018,Colombia,"Tumaco, batch 23abc",75.0,3.0,2,1,0,0,0,0,1,0,high acidity,bitter,nutty,
791,2154,Five (5)Mile,United States of America,2018,Belize,"Maya Mtn, batch 7C",75.0,2.75,2,1,0,0,0,0,1,0,hammy,dried fruit,,
792,2154,Five (5)Mile,United States of America,2018,Guatemala,"Monte Grande, batch 18",75.0,2.75,2,1,0,0,0,0,1,0,hammy,large grits,,
793,2206,FJAK,Norway,2018,India,Goground,68.0,3.5,3,1,1,0,0,0,1,0,muted,mild sweet cocoa,,
794,2206,FJAK,Norway,2018,Tanzania,Kokoa Kamili,70.0,3.5,3,1,1,0,0,0,1,0,fruit,spicy mild molasses,,
795,2202,FJAK,Norway,2018,Madagascar,Bejofo,70.0,3.0,3,1,1,0,0,0,1,0,molasses,sour notes,,
796,1267,Forever Cacao,United Kingdom,2014,Peru,Rio Eni,72.0,2.75,3,1,1,0,0,0,0,1,coconut,true to sugar bar,,
797,1776,Forteza (Cortes),Puerto rico,2016,Dominican republic,Dominican Republic,70.0,2.75,6,1,1,1,1,1,1,0,strong vanilla,earthy,nutty,
798,1776,Forteza (Cortes),Puerto rico,2016,Dominican republic,Puerto Rico,80.0,2.75,6,1,1,1,1,1,1,0,vanilla,dried fruit,nuts,
799,1776,Fossa,Singapore,2016,Tanzania,"Kokoa Kamili Coop, Kilombero",67.0,3.75,2,1,0,0,0,0,1,0,gummy,sandy,complex,
800,1776,Fossa,Singapore,2016,Ecuador,"Camino Verde P., Balao, Guayas",75.0,3.5,2,1,0,0,0,0,1,0,sticky,floral,,
801,1772,Fossa,Singapore,2016,Madagascar,"Akesson's E., Sambirano V.",70.0,2.75,2,1,0,0,0,0,1,0,gummy,bland,sour,
802,2072,Fossa,Singapore,2018,Haiti,Pisa,68.0,3.5,2,1,0,0,0,0,1,0,roasty,hazelnut,cocoa,
803,2072,Fossa,Singapore,2018,Philippines,Davao,70.0,3.25,2,1,0,0,0,0,1,0,sandy,dried fruit,roasty,
804,2072,Fossa,Singapore,2018,Bolivia,Alto Beni,70.0,3.0,2,1,0,0,0,0,1,0,nuts,sour milk,,
805,2072,Fossa,Singapore,2018,Indonesia,"Pak Eddy Farm, Yogyakarta Region",70.0,3.0,2,1,0,0,0,0,1,0,sandy,powdery,late sour,
806,2076,Fossa,Singapore,2018,Dominican republic,Oko Caribe,72.0,2.75,2,1,0,0,0,0,1,0,coffee,acidic,astringent,
807,2430,Fossa,Singapore,2019,Madagascar,"Ottange Farm, Mava Plantation, Sambirano",70.0,3.5,2,1,0,0,0,0,1,0,roasted nuts,citrus,creamy,
808,2430,Fossa,Singapore,2019,Mexico,"Finca La Rioja E., Cacahoatan, Chiapas, microlot",70.0,3.0,2,1,0,0,0,0,1,0,sticky,dried sour fruit,roasty,
809,2322,Foundry,New zealand,2019,Ecuador,"Camino Verde, 2017 h., batch EC019",70.0,3.75,2,1,0,0,0,0,1,0,floral,orange,cocoa,
810,2326,Foundry,New zealand,2019,Peru,"Ucayali, 2017 h., batch PU024",70.0,3.75,2,1,0,0,0,0,1,0,fig,mild anise,,
811,2318,Foundry,New zealand,2019,Tanzania,"Kilombero Valley, 2017 h., batch TK020",70.0,3.25,2,1,0,0,0,0,1,0,nutty,bland,late sour,
812,2318,Foundry,New zealand,2019,Papua new guinea,"Kulkul P., Karkar Island, 2018 h., batch PK019",70.0,3.0,2,1,0,0,0,0,1,0,off,tropical,vegetal,rubbery
813,2322,Foundry,New zealand,2019,Bolivia,"Alto Beni, 2017 h.",70.0,3.0,2,1,0,0,0,0,1,0,honey,mild floral,mild off,
814,2322,Foundry,New zealand,2019,Vanuatu,"Masidau Farm, batch VM021",70.0,3.0,2,1,0,0,0,0,1,0,fruit,smokey,mocha,
815,2322,Foundry,New zealand,2019,Colombia,"Tumaco, 2017 h., batch U022",70.0,3.0,2,1,0,0,0,0,1,0,dirty,roasty,acidic,
816,911,Franceschi,Venezuela,2012,Venezuela,Canoabo,70.0,3.75,3,1,1,0,0,0,1,0,nutty,dried fruit,,
817,915,Franceschi,Venezuela,2012,Venezuela,Sur del Lago,60.0,3.5,3,1,1,0,0,0,1,0,grits,hazelnut,rum,
818,1355,Franceschi,Venezuela,2014,Venezuela,"Ocumare, batch 210414",70.0,3.75,3,1,1,0,0,0,1,0,caramel,dairy,,
819,1355,Franceschi,Venezuela,2014,Venezuela,"Choroni, batch 210414",70.0,3.5,3,1,1,0,0,0,1,0,intense,tobacco,nuts,
820,2118,Franceschi,Venezuela,2018,Venezuela,"Cuyagua, batch 4, lot DC2.3",72.0,3.5,2,1,0,0,0,0,1,0,nutty,,,
821,2100,Franceschi,Venezuela,2018,Venezuela,"Carenero, Miranda",70.0,3.25,3,1,1,0,0,0,1,0,dried fruit,large grits,,
822,2100,Franceschi,Venezuela,2018,Venezuela,"Sur del Lago, Zulia",70.0,3.0,3,1,1,0,0,0,1,0,large grits,,,
823,2122,Franceschi,Venezuela,2018,Venezuela,"Chuao, batch 4, Lot DH17",85.0,3.0,2,1,0,0,0,0,1,0,sl. dry,gritty,fruity,nuts
824,2044,Franceschi,Venezuela,2018,Venezuela,Rio Caribe,60.0,2.5,4,1,1,0,1,0,1,0,large grits,sweet,,
825,1351,Frederic Blondeel,Belgium,2014,Ghana,Ghana,60.0,3.5,4,1,1,0,1,0,1,0,coarse,hazelnut,peanut,
826,1351,Frederic Blondeel,Belgium,2014,Madagascar,Madagascar,65.0,3.5,4,1,1,0,1,0,1,0,banana,,,
827,1538,Frederic Blondeel,Belgium,2015,Costa rica,Costa Rica,70.0,3.5,4,1,1,0,1,0,1,0,few grits,spicy,cocoa,
828,1538,Frederic Blondeel,Belgium,2015,Peru,Peru Brutus,75.0,3.5,4,1,1,0,1,0,1,0,very coarse,intense,spice,
829,1542,Frederic Blondeel,Belgium,2015,Vietnam,Vietnam,80.0,3.0,4,1,1,0,1,0,1,0,intense,bitter,off notes,
830,781,French Broad,United States of America,2011,Peru,"Maranon Canyon, Fortunato No. 4",70.0,3.5,2,1,0,0,0,0,1,0,coarse,perfume,heavy roast,
831,785,French Broad,United States of America,2011,Dominican republic,La Red,65.0,3.5,2,1,0,0,0,0,1,0,choco covered strawberry,,,
832,883,French Broad,United States of America,2012,Peru,"Palo Blanco, Chulucanas, b. 120725A",66.0,3.5,2,1,0,0,0,0,0,1,olive,rum,,
833,883,French Broad,United States of America,2012,Peru,"Tumbes Coop, batch 120724M",70.0,2.5,2,1,0,0,0,0,1,0,fruit,cough medicine,,
834,887,French Broad,United States of America,2012,Peru,"Palo Blanco w/ panela, Chulucanas, b. 120725A",81.0,2.0,2,1,0,0,0,0,0,1,sandpaper,some fruit,bitter,
835,1042,French Broad,United States of America,2013,Peru,"Palo Blanco, Chulucanas",66.0,3.5,2,1,0,0,0,0,1,0,spice,citrus,sweet,
836,1295,French Broad,United States of America,2014,Nicaragua,Matagalpa,68.0,3.25,2,1,0,0,0,0,1,0,sweet,tobacco,,
837,1209,French Broad,United States of America,2014,Costa rica,San Andres,80.0,3.0,2,1,0,0,0,0,1,0,mild bitter,roasty,red berry,
838,1634,French Broad,United States of America,2015,Guatemala,Guatemala,73.0,3.5,2,1,0,0,0,0,1,0,roasty,grapes,rich brownie,
839,1940,French Broad,United States of America,2017,Peru,"Norandino, batch 161208",70.0,3.5,2,1,0,0,0,0,1,0,slight dry,citrus,grapefruit,
840,2430,French Broad,United States of America,2019,India,"Animalai, batch 1063",71.0,3.25,3,1,1,0,0,0,1,0,tea,spicy,sweet,
841,370,Fresco,United States of America,2009,Venezuela,"Carenero Superior, #203, MR, SC",65.0,3.5,3,1,1,0,0,0,1,0,complex,mild licorice,spice,
842,370,Fresco,United States of America,2009,Jamaica,"Jamaica, #205, DR, MC",70.0,3.25,3,1,1,0,0,0,1,0,creamy,roasty,tobacco,
843,370,Fresco,United States of America,2009,Jamaica,"Jamaica, #206, DR, LC",70.0,3.0,3,1,1,0,0,0,1,0,creamy,simple,nutty,
844,370,Fresco,United States of America,2009,Jamaica,"Jamaica, #204, DR, SC",80.0,2.75,3,1,1,0,0,0,1,0,slightly burnt,earthy,,
845,745,Fresco,United States of America,2011,Venezuela,"Chuao, #217, DR, MC, batch 11-021",70.0,4.0,3,1,1,0,0,0,1,0,tart,roasted cocoa,,
846,642,Fresco,United States of America,2011,Dominican republic,"Conacado, #212, LR, SC",72.0,3.5,3,1,1,0,0,0,1,0,red berry,some roasty notes,,
847,642,Fresco,United States of America,2011,Jamaica,"Jamaica, #210, DR, MC",70.0,3.5,3,1,1,0,0,0,1,0,woody,grassy,long,
848,642,Fresco,United States of America,2011,Jamaica,"Jamaica, #209, DR, SC",70.0,3.25,3,1,1,0,0,0,1,0,grassy,brownie,astringent,
849,682,Fresco,United States of America,2011,Dominican republic,"Conacado, #213, DR, -C",72.0,3.25,3,1,1,0,0,0,1,0,spicy,cocoa,,
850,745,Fresco,United States of America,2011,Venezuela,"Chuao, #218, MR, MC, batch 11-020",76.0,3.25,3,1,1,0,0,0,1,0,bready,nutty,earthy,intense
851,688,Fresco,United States of America,2011,Madagascar,"Sambirano Valley, #215, MR, MC",74.0,3.0,3,1,1,0,0,0,1,0,sandy,cocoa,red fruit,
852,636,Fresco,United States of America,2011,Ghana,"Ghana, #211, MR, MC",74.0,2.75,3,1,1,0,0,0,1,0,mild bitter,mild cocoa,roasty,
853,682,Fresco,United States of America,2011,Madagascar,"Sambirano Valley, #214, LR, MC",74.0,2.75,3,1,1,0,0,0,1,0,woody,red fruit,sour,
854,915,Fresco,United States of America,2012,Madagascar,"Sambirano Valley, #216, MR, LC",74.0,4.0,3,1,1,0,0,0,1,0,caramel,nuts,dried fruit,
855,927,Fresco,United States of America,2012,Papua new guinea,"Markham Valley, #220, MR, MC",69.0,4.0,2,1,0,0,0,0,1,0,tart,red berry,smoke,
856,899,Fresco,United States of America,2012,Papua new guinea,"Markham Valley, #219, LR, MC",69.0,3.5,2,1,0,0,0,0,1,0,mild smoke and fruit,,,
857,899,Fresco,United States of America,2012,Papua new guinea,"Markham Valley, #221, DR, MC",69.0,3.5,2,1,0,0,0,0,1,0,smoke,fruit,sour,hammy
858,931,Fresco,United States of America,2012,Papua new guinea,"Markham Valley, #222, LR, 0C",69.0,3.0,2,1,0,0,0,0,1,0,sandy,smoke,red berry,
859,1149,Fresco,United States of America,2013,Peru,"Bellavista Coop, #225, LR, MC, CG Exclusive",70.0,4.0,3,1,1,0,0,0,1,0,chocolate covered banana,,,
860,1081,Fresco,United States of America,2013,Dominican republic,"Conacado, #224, MR, MC, batch 13-061",72.0,3.75,3,1,1,0,0,0,1,0,blackberries,caramel,roasty,
861,1117,Fresco,United States of America,2013,Peru,"San Martin, Bellavista Coop, #226, DR, MC",70.0,3.75,3,1,1,0,0,0,1,0,cocoa and fresh grapes,,,
862,1030,Fresco,United States of America,2013,Dominican republic,"Conacado, #223, MR, SC, batch 13-051",72.0,3.25,3,1,1,0,0,0,1,0,mildly burnt caramel,,,
863,1383,Fresco,United States of America,2014,Peru,"Maranon, #227, LR, MC",70.0,3.5,3,1,1,0,0,0,1,0,orange,mellow but flavorful,,
864,1383,Fresco,United States of America,2014,Peru,"Maranon, #229, MR, LC",70.0,3.5,3,1,1,0,0,0,1,0,fruity,floral,caramel,
865,1387,Fresco,United States of America,2014,Peru,"Maranon, #230, DR, LC",70.0,3.5,3,1,1,0,0,0,1,0,slow develop,caramel,roasty,
866,1383,Fresco,United States of America,2014,Peru,"Maranon, #228, MR, SC",70.0,3.0,3,1,1,0,0,0,1,0,light color,leathery flavor,,
867,2024,Fresco,United States of America,2017,Guatemala,"Polochic Valley, MR, LC, batch 17-189",70.0,3.75,3,1,1,0,0,0,1,0,long lasting,fruit,spicy,
868,2024,Fresco,United States of America,2017,Guatemala,"Polochic Valley, LR, LC, batch 17-203",70.0,3.5,3,1,1,0,0,0,1,0,rich cocoa,mild,fatty,
869,2028,Fresco,United States of America,2017,Guatemala,"Polochic Valley, DR, LC, batch 17-201",70.0,3.5,3,1,1,0,0,0,1,0,rich cocoa,nuts,,
870,2174,Fresco,United States of America,2018,Venezuela,Carupano Pintao,72.0,3.5,3,1,1,0,0,0,1,0,complex,nuts,spice,floral
871,2174,Fresco,United States of America,2018,Venezuela,"Chuao, MR, SC, batch 18-224",72.0,3.25,3,1,1,0,0,0,1,0,roasty,mild fatty,,
872,2000,Fresh Coast,United States of America,2017,Tanzania,"Kokoa Kamili, Kilombero District",70.0,3.75,2,1,0,0,0,0,1,0,creamy,simple,strong choco,
873,2000,Fresh Coast,United States of America,2017,Brazil,"Fazenda Camboa, Bahia",70.0,3.5,2,1,0,0,0,0,1,0,creamy,fragrant,,
874,1375,Fresh Coast aka Just Good Choc.,United States of America,2014,Peru,Peru,70.0,4.0,2,1,0,0,0,0,1,0,banana,yogurt,cocoa,
875,1375,Fresh Coast aka Just Good Choc.,United States of America,2014,Belize,Belize,70.0,3.5,2,1,0,0,0,0,1,0,spice,fatty,mild cocoa,
876,1375,Fresh Coast aka Just Good Choc.,United States of America,2014,Madagascar,Madagascar,70.0,3.5,2,1,0,0,0,0,1,0,strong fruit,ham,deep cocoa,
877,1912,Friis Holm,Denmark,2016,Nicaragua,"Rugoso, Bad Fermentation",70.0,3.5,2,1,0,0,0,0,1,0,vegetal,herbs,raw,
878,1956,Friis Holm,Denmark,2017,Nicaragua,Barba,70.0,3.75,3,1,1,0,0,0,1,0,creamy,black pepper,nut,
879,2126,Friis Holm,Denmark,2018,Guatemala,Indio Rojo,70.0,4.0,3,1,1,0,0,0,1,0,honey,deep cocoa,,
880,2130,Friis Holm,Denmark,2018,Nicaragua,"Rugoso, Bad Fermentation",70.0,4.0,3,1,1,0,0,0,1,0,banana,dairy,cocoa,
881,2122,Friis Holm,Denmark,2018,Nicaragua,Johe,70.0,3.75,3,1,1,0,0,0,1,0,strong cocoa,orange citrus,,
882,2126,Friis Holm,Denmark,2018,Nicaragua,Medagla,70.0,3.75,3,1,1,0,0,0,1,0,cocoa,savory,,
883,2130,Friis Holm,Denmark,2018,Nicaragua,Nicaliso,70.0,3.75,3,1,1,0,0,0,1,0,black pepper,high astringency,,
884,2122,Friis Holm,Denmark,2018,Nicaragua,"O'Payo, Wasalala Co-op",68.0,3.5,3,1,1,0,0,0,1,0,unique flavor,floral-spice mix,,
885,2130,Friis Holm,Denmark,2018,Nicaragua,"Chuno, 3x turned",70.0,3.5,3,1,1,0,0,0,1,0,delicate,balanced,,
886,2126,Friis Holm,Denmark,2018,Nicaragua,"La Dalia, Lazy Growers Blend",70.0,3.25,3,1,1,0,0,0,1,0,woody,grassy,spicy,
887,2134,Friis Holm,Denmark,2018,Nicaragua,Rugoso,70.0,3.25,3,1,1,0,0,0,1,0,high acidity,grassy,,
888,2126,Friis Holm,Denmark,2018,Nicaragua,"La Dalia, Lazy Growers Blend",60.0,3.0,3,1,1,0,0,0,1,0,sweet,metallic,,
889,2130,Friis Holm,Denmark,2018,Nicaragua,"Chuno, 2x turned",70.0,3.0,3,1,1,0,0,0,1,0,floral,sticky,,
890,623,Friis Holm (Bonnat),Denmark,2011,Nicaragua,"Chuno, Xoco",70.0,3.5,3,1,1,0,0,0,1,0,tobacco,woody,wild berry,
891,623,Friis Holm (Bonnat),Denmark,2011,Nicaragua,"Nicaliso, Xoco",70.0,3.5,3,1,1,0,0,0,1,0,roasty,fatty,woody,
892,623,Friis Holm (Bonnat),Denmark,2011,Nicaragua,"Johe, Xoco",70.0,3.25,3,1,1,0,0,0,1,0,fatty,leathery,earthy,
893,923,Friis Holm (Bonnat),Denmark,2012,Nicaragua,"Rugoso, Xoco",70.0,3.75,3,1,1,0,0,0,1,0,oily,gritty,savory,
894,895,Friis Holm (Bonnat),Denmark,2012,Nicaragua,"Chuno, triple turned, Xoco",70.0,3.25,3,1,1,0,0,0,1,0,intense olive,citrus,vegetal,
895,899,Friis Holm (Bonnat),Denmark,2012,Honduras,"Red Mayan, Xoco",70.0,3.25,3,1,1,0,0,0,1,0,spicy,earthy,,
896,899,Friis Holm (Bonnat),Denmark,2012,Nicaragua,"Chuno, double turned, Xoco",70.0,3.25,3,1,1,0,0,0,1,0,oily,fatty,bold olive,
897,1034,Friis Holm (Bonnat),Denmark,2013,Nicaragua,"Medagla, Xoco",70.0,3.5,3,1,1,0,0,0,1,0,baked bread,,,
898,1034,Friis Holm (Bonnat),Denmark,2013,Nicaragua,"Barba, Xoco",70.0,3.25,3,1,1,0,0,0,1,0,oily,burnt black pepper,,
899,1259,Friis Holm (Bonnat),Denmark,2014,Nicaragua,La Dalia,70.0,3.5,3,1,1,0,0,0,1,0,mild fatty,nutty,roasty,
900,1680,Friis Holm (Bonnat),Denmark,2015,Nicaragua,La Dalia,85.0,3.25,3,1,1,0,0,0,1,0,oily,spicy,sour,
901,1680,Friis Holm (Bonnat),Denmark,2015,Nicaragua,La Dalia,60.0,3.0,3,1,1,0,0,0,1,0,oily,sweet,dairy,bland
902,753,Fruition,United States of America,2011,Costa rica,Signature Blend,66.0,3.25,3,1,1,0,0,0,1,0,cocoa,spicy,sweet,
903,781,Fruition,United States of America,2011,Costa rica,Costa Rica,70.0,3.0,3,1,1,0,0,0,1,0,fatty,sweet,vanilla,
904,863,Fruition,United States of America,2012,Peru,Peru,70.0,2.5,3,1,1,0,0,0,1,0,oily,tart,chlorine,
905,1046,Fruition,United States of America,2013,Dominican republic,La Red,70.0,3.75,3,1,1,0,0,0,1,0,dried fruit,intense,,
906,1185,Fruition,United States of America,2013,Ecuador,Camino Verde,75.0,3.0,3,1,1,0,0,0,1,0,sandy,sweet,molasses,floral
907,1347,Fruition,United States of America,2014,Trinidad,Gran Couva,70.0,3.75,3,1,1,0,0,0,1,0,delicate,hebs,choco,
908,1359,Fruition,United States of America,2014,Peru,Maranon,76.0,3.0,3,1,1,0,0,0,1,0,acidic,undefined,brownie,off
909,1780,Fruition,United States of America,2016,Costa rica,"Coto Brus, Heirloom, Batch 1",74.0,4.0,2,1,0,0,0,0,1,0,oily,dried fruit,leather,
910,1780,Fruition,United States of America,2016,Bolivia,"Wild Bolivian, Batch 2",74.0,3.75,2,1,0,0,0,0,1,0,oily,tropical,,
911,2278,Fruition,United States of America,2019,Madagascar,"Sambirano, Akessons, batch 1",74.0,3.75,2,1,0,0,0,0,1,0,balanced,fruit,nut,roasty
912,2366,Fruition,United States of America,2019,Colombia,"Tumaco, batch 2",85.0,3.5,2,1,0,0,0,0,1,0,black current,bitter,astringent,
913,2202,Fu Wan,Taiwan,2018,Venezuela,Chuao,70.0,3.5,3,1,1,0,0,0,1,0,dried fruit,cocoa,,
914,2190,Fu Wan,Taiwan,2018,Madagascar,Madagascar,70.0,3.0,2,1,0,0,0,0,1,0,grainy texture,sour,hammy,
915,2202,Fu Wan,Taiwan,2018,Tanzania,Tanzania,70.0,3.0,2,1,0,0,0,0,1,0,accessible,sweet,sandy,
916,2174,Fu Wan,Taiwan,2018,Taiwan,"Taiwan, #1",70.0,2.5,3,1,1,0,0,0,1,0,cheesy off flavor,,,
917,1367,Garden Island,United States of America,2014,U.s.a.,"Kaua'i Island, Alea Estate +world",85.0,2.5,3,1,0,1,0,0,1,0,gritty,ambiguous,,
918,1642,Georgia Ramon,Germany,2015,Ghana,ABOCFA Coop,70.0,4.0,4,1,1,0,1,0,1,0,cocoa and coconut,,,
919,1646,Georgia Ramon,Germany,2015,Dominican republic,Conacado Coop,70.0,3.5,4,1,1,0,1,0,1,0,sticky,spice,roasty,earthy
920,1646,Georgia Ramon,Germany,2015,Dominican republic,Conacado Coop,80.0,3.5,4,1,1,0,1,0,1,0,deep cocoa,fruit,spice,
921,1646,Georgia Ramon,Germany,2015,Madagascar,Akesson P.,75.0,3.5,4,1,1,0,1,0,1,0,red fruit,tart,fat,leathery
922,1642,Georgia Ramon,Germany,2015,Madagascar,Akesson P.,65.0,3.25,4,1,1,0,1,0,1,0,sandy,sweet,candy tart,
923,2012,Georgia Ramon,Germany,2017,St. lucia,"Rabot Estate, Island Growers",77.0,3.5,3,1,1,0,0,0,1,0,chewy,woody,rustic,
924,2012,Georgia Ramon,Germany,2017,Venezuela,"Porcelana, La Orquidea, Santa Barbara, Zulia",75.0,3.5,3,1,1,0,0,0,1,0,fatty,creamy,roasty,
925,2096,Georgia Ramon,Germany,2018,Guatemala,Cahabon E.,72.0,2.75,3,1,1,0,0,0,1,0,dry,grainy,spicy,roasty
926,2282,Georgia Ramon,Germany,2019,Venezuela,Chuao,75.0,2.75,3,1,1,0,0,0,1,0,earthy,roasty,strong vanilla,
927,1672,Glennmade,United States of America,2015,Brazil,Bahia,66.0,3.0,2,1,0,0,0,0,1,0,mild woody,black licorice,,
928,1848,Glennmade,United States of America,2016,Belize,"Toledo District, 2015 Harvest",70.0,3.5,2,1,0,0,0,0,1,0,mild strawberry,cocoa,,
929,2076,Gonzales,United States of America,2018,Venezuela,Chuao,70.0,3.0,2,1,0,0,0,0,1,0,poor texture,earthy,,
930,2446,Goodnow,United States of America,2019,Costa rica,Coto Brus,73.0,3.0,3,1,1,0,0,0,1,0,floral,rubbery,woody,
931,2446,Goodnow,United States of America,2019,Colombia,Boyaca,73.0,2.5,3,1,1,0,0,0,1,0,acidic,mildly burnt,metallic,
932,1924,Goodnow Farms,United States of America,2016,Guatemala,"Asochivite, batch 1005",77.0,3.25,3,1,1,0,0,0,1,0,sweet edge,bright fruit,sour,
933,1924,Goodnow Farms,United States of America,2016,Nicaragua,"El Carmen, batch 1003",77.0,3.25,3,1,1,0,0,0,1,0,mild molasses,rich,gateway,
934,1924,Goodnow Farms,United States of America,2016,Mexico,"Almendra Blanca, batch 1004",77.0,2.75,3,1,1,0,0,0,1,0,sour off flavor,nutty,earthy,
935,2032,Goodnow Farms,United States of America,2017,Peru,"Ucayali, batch 1041",70.0,3.25,3,1,1,0,0,0,1,0,creamy,fig,,
936,2194,Gotham,United States of America,2018,Belize,Maya Mtn,70.0,2.75,2,1,0,0,0,0,1,0,fruit,tart,rubber,
937,741,Grand Place,Vietnam,2011,Vietnam,"Ben Tre, Dong Nai",72.0,3.0,5,1,1,1,1,0,1,0,fatty,vanilla,dairy,
938,15,Green & Black's (ICAM),United Kingdom,2006,Blend,Dark,70.0,2.5,5,1,1,1,1,0,1,0,mildly rich,basic,roasty,
939,1896,Green Bean to Bar,Japan,2016,Madagascar,Madagascar,70.0,3.5,2,1,0,0,0,0,1,0,rich,coffee,cherry,
940,2382,Green Bean to Bar,Japan,2019,Peru,Nativo Blanco,73.0,2.5,2,1,0,0,0,0,1,0,sour grapes,pungent,ashey,
941,241,Grenada Chocolate Co.,Grenada,2008,Grenada,Grenada,71.0,2.5,5,1,1,1,1,0,1,0,very sour,grassy,fatty,
942,363,Grenada Chocolate Co.,Grenada,2009,Grenada,Grenada,60.0,2.75,5,1,1,1,1,0,1,0,very sweet,coffee,mild sour,
943,494,Grenada Chocolate Co.,Grenada,2010,Grenada,Grenada,82.0,3.25,5,1,1,1,1,0,1,0,chunky,muted,mild bitter,
944,355,Guido Castagna,Italy,2009,Blend,"Ven, Trinidad, Ecuador, prototype",64.0,3.25,4,1,1,0,1,0,1,0,mild nutty,spicy,brownie,
945,355,Guido Castagna,Italy,2009,Ecuador,"Arriba, A.S.S., prototype",64.0,3.0,4,1,1,0,1,0,1,0,sl. sweet,nutty,off note,
946,355,Guido Castagna,Italy,2009,Ghana,"Ghana, prototype",64.0,3.0,4,1,1,0,1,0,1,0,hot cocoa,very nutty,,
947,355,Guido Castagna,Italy,2009,Blend,"Trinidad & Tobago, prototype",64.0,3.0,4,1,1,0,1,0,1,0,light perfume,mild,sweet,
948,355,Guido Castagna,Italy,2009,Venezuela,Lacri Blend,76.0,3.0,4,1,1,0,1,0,1,0,gritty,roasty,strong coffee,
949,2060,Guido Castagna,Italy,2018,Madagascar,Madagascar,70.0,2.75,4,1,1,0,1,0,1,0,earthy,chemical or burnt note,,
950,87,Guittard,United States of America,2006,Madagascar,"Sambirano, Ambanja",65.0,3.5,5,1,1,1,1,0,1,0,creamy,sweet,blueberry,
951,93,Guittard,United States of America,2006,Ecuador,"Los Rios, Quevedo",65.0,3.5,5,1,1,1,1,0,1,0,creamy,blackberry,,
952,93,Guittard,United States of America,2006,Blend,Tsaranta,61.0,3.5,5,1,1,1,1,0,1,0,sweet,rich cocoa,mild citrus,
953,15,Guittard,United States of America,2006,Colombia,Chucuri,65.0,3.0,5,1,1,1,1,0,1,0,creamy,sweet,floral,vanilla
954,99,Guittard,United States of America,2006,Blend,Semisweet,61.0,3.0,5,1,1,1,1,0,1,0,fatty,cocoa,fruity,
955,87,Guittard,United States of America,2006,Venezuela,Sur del Lago,65.0,2.5,5,1,1,1,1,0,1,0,sweet,creamy,vanilla,
956,147,Guittard,United States of America,2007,Blend,Quetzalcoatl,72.0,3.5,5,1,1,1,1,0,1,0,creamy,sandy,nutmeg,moss
957,276,Guittard,United States of America,2008,Venezuela,Ocumare,65.0,3.5,5,1,1,1,1,0,1,0,creamy,nutty,,
958,259,Guittard,United States of America,2008,Peru,Machu Pichu,65.0,3.0,5,1,1,1,1,0,1,0,sweet,vanilla,rich,
